#GO	IC	Frequency
GO:0071143	8.473805167236682	3.358882663114035e-09
GO:0072219	6.733442477742439	1.8473854647127192e-07
GO:0010076	7.11207733121909	7.72543012516228e-08
GO:0019599	8.473805167236682	3.358882663114035e-09
GO:0051640	3.5386456777360515	0.00028930392265667494
GO:0042639	8.473805167236682	3.358882663114035e-09
GO:0043828	4.5443949880499535	2.8549927645871746e-05
GO:0050396	8.69878852600695	2.000835913229501e-09
GO:0160056	8.415803608070267	3.838808006505121e-09
GO:1990938	6.801707309300965	1.5786748516635963e-07
GO:0002281	5.443205445270731	3.6040810975213592e-06
GO:0070361	8.473805167236682	3.358882663114035e-09
GO:0030775	6.623241564614419	2.380994736743106e-07
GO:1905541	6.792563929861095	1.6122636782947366e-07
GO:0106040	6.894021570619873	1.2763754119833332e-07
GO:0030244	3.808608927024651	0.00015537855311299214
GO:0016085	7.619607279959325	2.401003095875401e-08
GO:0070997	4.729747001357847	1.863172213229355e-05
GO:0006925	6.179338941075089	6.616998846334649e-07
GO:0072384	4.852940691971561	1.4030052883827323e-05
GO:0120323	7.5195626577973576	3.0229943968026315e-08
GO:0008786	8.221667271287288	6.0025077396885024e-09
GO:0060915	6.576178075946241	2.6535173038600875e-07
GO:0043078	6.596259672528398	2.53361328429338e-07
GO:0050806	4.655183440860793	2.212160121926903e-05
GO:0031999	5.993798224279532	1.0143825642604385e-06
GO:1903388	8.473805167236682	3.358882663114035e-09
GO:0071334	8.473805167236682	3.358882663114035e-09
GO:0002038	6.206633438833669	6.213932926760964e-07
GO:1903034	4.377869065055897	4.189198457435824e-05
GO:0005638	5.9764709142400045	1.0556722017889082e-06
GO:0098842	6.675440918576023	2.1113444035778166e-07
GO:0070887	3.1178711529485765	0.0007623051381590564
GO:0072117	8.473805167236682	3.358882663114035e-09
GO:0005199	4.7568301094761365	1.75053134048449e-05
GO:0050899	8.1727751715727	6.71776532622807e-09
GO:0042486	8.473805167236682	3.358882663114035e-09
GO:1904909	8.473805167236682	3.358882663114035e-09
GO:0060129	6.022018731712392	9.505637936612719e-07
GO:1990643	8.473805167236682	3.358882663114035e-09
GO:0000246	6.313182252408638	4.862031269147687e-07
GO:0033256	6.3627251645868474	4.337853047350787e-07
GO:0071495	3.7322990261785205	0.00018522558445742345
GO:0046057	6.710377173673745	1.94815194460614e-07
GO:0048658	5.370685913690969	4.2590632168285956e-06
GO:0051729	6.186003437306456	6.516232366441228e-07
GO:0090572	8.415803608070267	3.838808006505121e-09
GO:0055075	4.676399117560301	2.1066912063051224e-05
GO:0097067	5.667625193252795	2.149684904392982e-06
GO:0001085	8.473805167236682	3.358882663114035e-09
GO:0002069	5.631195927626121	2.3377823335273683e-06
GO:0004331	4.861958239518072	1.3741741052060212e-05
GO:0075517	8.69878852600695	2.000835913229501e-09
GO:0009247	2.5603182179719886	0.002752211353150367
GO:0015294	3.299291326599178	0.0005020057289574553
GO:0010348	6.9353605324440135	1.1604848296731105e-07
GO:1904836	8.473805167236682	3.358882663114035e-09
GO:0005871	3.877757983661124	0.00013250797476854377
GO:0051785	4.908666015266893	1.2340534904280963e-05
GO:2000430	8.473805167236682	3.358882663114035e-09
GO:0071102	8.415803608070267	3.838808006505121e-09
GO:0050037	8.69878852600695	2.000835913229501e-09
GO:0102775	8.69878852600695	2.000835913229501e-09
GO:0009596	8.69878852600695	2.000835913229501e-09
GO:0015678	8.69878852600695	2.000835913229501e-09
GO:0030214	5.417662905177631	3.822408470623772e-06
GO:0102678	8.69878852600695	2.000835913229501e-09
GO:0044054	8.69878852600695	2.000835913229501e-09
GO:0009700	6.409347178009764	3.89630388921228e-07
GO:0002640	8.473805167236682	3.358882663114035e-09
GO:1903666	6.749529297635894	1.7802078114504383e-07
GO:1902156	8.473805167236682	3.358882663114035e-09
GO:0140497	6.968645576728048	1.074866241821434e-07
GO:0047467	8.69878852600695	2.000835913229501e-09
GO:0098575	8.114773612406285	7.677616013010242e-09
GO:0005823	6.390497742805497	4.069136486895429e-07
GO:0003403	6.942326250194427	1.1420201054587717e-07
GO:0014720	8.473805167236682	3.358882663114035e-09
GO:0016011	5.932930024461513	1.166997633977557e-06
GO:0060405	6.46948379345404	3.392471489745175e-07
GO:0008477	4.294827694607737	5.0719189564454615e-05
GO:0097719	6.681413477738428	2.0825072511307015e-07
GO:0031264	5.692347936035081	2.030729435441209e-06
GO:0004801	3.5512791513028557	0.0002810094006694305
GO:0052027	3.2487441247184377	0.0005639698346674988
GO:0010265	4.65189878988436	2.2289545352424734e-05
GO:0014905	6.014412679477451	9.67358206976842e-07
GO:0014856	6.055503875916937	8.800272577358771e-07
GO:0000701	4.199238900101801	6.320640649891994e-05
GO:0019862	6.391292488093738	4.061696903855887e-07
GO:0140701	7.8536904859926935	1.4005851392606506e-08
GO:1903235	6.733442477742439	1.8473854647127192e-07
GO:0032408	6.68175518670817	2.080869349758681e-07
GO:0060337	5.439979473283373	3.6309521588262717e-06
GO:0016736	8.473805167236682	3.358882663114035e-09
GO:0035545	6.0129073244801345	9.70717089639956e-07
GO:0032900	7.695653916853039	2.0153295978684208e-08
GO:0035383	2.869979021994524	0.0013490280439864897
GO:0048324	8.473805167236682	3.358882663114035e-09
GO:0014902	5.477293495082504	3.3320116018091224e-06
GO:0160018	8.473805167236682	3.358882663114035e-09
GO:0021928	8.473805167236682	3.358882663114035e-09
GO:0044116	8.473805167236682	3.358882663114035e-09
GO:0051373	6.333300541116051	4.641939318692442e-07
GO:0048116	8.69878852600695	2.000835913229501e-09
GO:0047746	5.271627123080985	5.350235231975685e-06
GO:0032753	5.439979473283373	3.6309521588262717e-06
GO:0021504	8.473805167236682	3.358882663114035e-09
GO:0001508	4.769998101962354	1.698251074470456e-05
GO:0030889	5.5723468458405705	2.6770294825018856e-06
GO:0036459	8.473805167236682	3.358882663114035e-09
GO:0010841	6.581710564546202	2.619928477228947e-07
GO:0044224	5.673864530341068	2.119022019590827e-06
GO:1905875	7.99668391251702	1.0076647989342104e-08
GO:0022850	6.342762668813828	4.541897523030967e-07
GO:0099024	5.0596678050522055	8.71630051078092e-06
GO:1901179	8.473805167236682	3.358882663114035e-09
GO:0050222	8.473805167236682	3.358882663114035e-09
GO:1900729	7.87174517590872	1.343553065245614e-08
GO:1905169	6.356533871580918	4.4001362886793853e-07
GO:1903053	5.010061445989623	9.770989666998727e-06
GO:0140479	7.695653916853039	2.0153295978684208e-08
GO:0010470	5.553681840945958	2.794590375710877e-06
GO:1904733	6.774835162900664	1.6794413315570175e-07
GO:0072097	6.641296254530446	2.2840402109175435e-07
GO:0002874	6.218532662133376	6.045988793605263e-07
GO:0102576	8.69878852600695	2.000835913229501e-09
GO:0075114	8.473805167236682	3.358882663114035e-09
GO:0090436	6.840336711657096	1.444319545139035e-07
GO:0006253	5.378635815804928	4.181808915576973e-06
GO:1901760	8.473805167236682	3.358882663114035e-09
GO:0034576	8.69878852600695	2.000835913229501e-09
GO:0033707	7.154720481656675	7.002925696303253e-08
GO:0070675	6.982785182372151	1.0404346748793404e-07
GO:1900260	6.929737122886407	1.1756089320899122e-07
GO:0045341	8.473805167236682	3.358882663114035e-09
GO:0060455	6.622546818517607	2.3848066908109646e-07
GO:0004956	6.151013820619128	7.062950773700138e-07
GO:0001741	5.593635528702249	2.5489685163194007e-06
GO:0031083	4.537396720489271	2.9013710913165706e-05
GO:0140540	6.99668391251702	1.0076647989342105e-07
GO:1900188	7.87174517590872	1.343553065245614e-08
GO:2000953	8.473805167236682	3.358882663114035e-09
GO:0060291	5.024481074137956	9.451895814002894e-06
GO:0003349	8.1727751715727	6.71776532622807e-09
GO:0034332	5.080405471943581	8.309875708544122e-06
GO:0051461	6.256321223022776	5.542156394138157e-07
GO:1902961	5.906778801077622	1.2394277026890787e-06
GO:0005764	3.2139915074726155	0.000610953971851303
GO:1903787	8.473805167236682	3.358882663114035e-09
GO:1902823	6.725617140230482	1.8809742913438595e-07
GO:0033304	7.774835162900664	1.6794413315570172e-08
GO:0062113	8.415803608070267	3.838808006505121e-09
GO:0002849	6.774835162900664	1.6794413315570175e-07
GO:0019684	3.090994146041158	0.0008109719890649156
GO:1903490	5.702953155594538	1.9817407712372804e-06
GO:1904797	6.667625193252795	2.1496849043929823e-07
GO:1901552	5.959257414576396	1.0983546308382893e-06
GO:1990006	8.415803608070267	3.838808006505121e-09
GO:0061827	5.786394008967548	1.6353322107711816e-06
GO:0102709	8.69878852600695	2.000835913229501e-09
GO:1902102	5.782723675113714	1.649211387588991e-06
GO:0036500	7.243356245858409	5.710100527293859e-08
GO:0044319	5.224851551740975	5.958657844364297e-06
GO:0005604	3.746282182990475	0.00017935678767993227
GO:1904016	6.380383482074447	4.165014502261403e-07
GO:0030502	5.54285613606916	2.8651269116362715e-06
GO:0009452	3.1656165222317902	0.000682941458594998
GO:0005304	6.525602257594676	2.981245510711956e-07
GO:0036087	7.813743616742305	1.5355232026020484e-08
GO:1900225	5.228292499422532	5.911633487080701e-06
GO:1990228	6.85950110730298	1.3819708823418437e-07
GO:1903450	6.03447247340642	9.236927323563595e-07
GO:1904657	8.473805167236682	3.358882663114035e-09
GO:0048438	6.204292223018767	6.247521753392104e-07
GO:0007589	4.905016954921336	1.2444660266837498e-05
GO:1990429	5.7273837860675565	1.8733383071744992e-06
GO:0035338	5.045346393721102	9.008523302471842e-06
GO:0030893	5.692347936035081	2.030729435441209e-06
GO:0038008	6.554727074860609	2.7878726103846487e-07
GO:0010853	5.485536473810554	3.2693658822170044e-06
GO:1901887	8.473805167236682	3.358882663114035e-09
GO:0047047	8.69878852600695	2.000835913229501e-09
GO:0140921	8.473805167236682	3.358882663114035e-09
GO:0034623	8.473805167236682	3.358882663114035e-09
GO:0150129	6.710377173673745	1.94815194460614e-07
GO:1905544	8.473805167236682	3.358882663114035e-09
GO:0098670	5.059500479108351	8.719659393444034e-06
GO:0047538	7.619607279959325	2.401003095875401e-08
GO:1900970	8.473805167236682	3.358882663114035e-09
GO:0019540	4.143878726441231	7.179947580672561e-05
GO:0044244	8.473805167236682	3.358882663114035e-09
GO:0042438	4.395275851982336	4.024613206943236e-05
GO:0072450	8.473805167236682	3.358882663114035e-09
GO:0015619	8.473805167236682	3.358882663114035e-09
GO:0035034	6.516944938062178	3.0412705881088415e-07
GO:0086029	7.131382486414476	7.389541858850876e-08
GO:1903689	5.961921806257808	1.0916368655120613e-06
GO:0030783	8.69878852600695	2.000835913229501e-09
GO:0071091	8.415803608070267	3.838808006505121e-09
GO:0099073	6.257441115975017	5.527883529367375e-07
GO:1900047	4.837819055435849	1.45271675179682e-05
GO:0009544	7.938682353350605	1.1516424019515364e-08
GO:0031703	6.906396836508697	1.2405182662022906e-07
GO:0110161	7.87174517590872	1.343553065245614e-08
GO:0046540	3.16811751264481	0.0006790198766146453
GO:0032359	7.093593925525076	8.061318391473683e-08
GO:0032902	6.409347178009764	3.89630388921228e-07
GO:0102374	7.443516020903645	3.601504643813102e-08
GO:0051969	5.684224455072257	2.0690717204782455e-06
GO:0000443	8.473805167236682	3.358882663114035e-09
GO:0097260	8.69878852600695	2.000835913229501e-09
GO:0010936	5.606927352899183	2.4721376400519297e-06
GO:0090244	6.256321223022776	5.542156394138157e-07
GO:0110147	7.774835162900664	1.6794413315570172e-08
GO:0035804	5.206726921494352	6.2125955105776e-06
GO:0047883	8.221667271287288	6.0025077396885024e-09
GO:0031516	7.8536904859926935	1.4005851392606506e-08
GO:0070631	6.741411407413714	1.8137966380815786e-07
GO:2000652	6.023556058917322	9.472049109981577e-07
GO:0045507	8.69878852600695	2.000835913229501e-09
GO:0048252	6.717930311564191	1.9145631179749998e-07
GO:0006481	4.274241955469447	5.318118920508451e-05
GO:0019108	8.69878852600695	2.000835913229501e-09
GO:0047508	5.768348931240251	1.7047121980715346e-06
GO:0000035	6.104395975631523	7.863285138991939e-07
GO:0014878	7.151585872502763	7.053653592539473e-08
GO:0042786	8.473805167236682	3.358882663114035e-09
GO:1904019	5.070684646060864	8.497973137678507e-06
GO:1902325	8.1727751715727	6.71776532622807e-09
GO:0033687	5.730295402508252	1.8608209953651752e-06
GO:1903752	8.473805167236682	3.358882663114035e-09
GO:0006087	8.473805167236682	3.358882663114035e-09
GO:0034072	5.323124912046065	4.7519852939200644e-06
GO:1905217	7.695653916853039	2.0153295978684208e-08
GO:0035241	5.533841153385109	2.9252221051415303e-06
GO:0102516	8.69878852600695	2.000835913229501e-09
GO:0043512	6.251450752285829	5.604659689497477e-07
GO:0001647	8.69878852600695	2.000835913229501e-09
GO:0005791	4.617982296706243	2.410003666483915e-05
GO:0010136	6.208987344227146	6.180344100129824e-07
GO:0140612	3.2806314709259428	0.0005240449365416783
GO:0045351	8.69878852600695	2.000835913229501e-09
GO:0000487	8.473805167236682	3.358882663114035e-09
GO:0031175	3.5882799867533706	0.0002580595961243882
GO:0048175	8.473805167236682	3.358882663114035e-09
GO:0030057	4.670806934031707	2.133993370816197e-05
GO:0120270	7.87174517590872	1.343553065245614e-08
GO:0018259	8.473805167236682	3.358882663114035e-09
GO:0060058	6.4870334329704376	3.258116183220614e-07
GO:0098983	7.813743616742305	1.5355232026020484e-08
GO:0021960	5.868500121095573	1.353629713234956e-06
GO:2000510	5.892880191561063	1.2797342946464472e-06
GO:0034804	8.69878852600695	2.000835913229501e-09
GO:0090541	6.594984805050993	2.541061609801466e-07
GO:0051582	6.068971450616744	8.531561964309648e-07
GO:0001952	4.69666845473251	2.010627162140061e-05
GO:0010067	5.677925149892608	2.0993016644462717e-06
GO:0018362	8.473805167236682	3.358882663114035e-09
GO:0103040	8.69878852600695	2.000835913229501e-09
GO:0061974	6.757801823601883	1.746618984819298e-07
GO:0047019	7.552660490328712	2.8011702785213013e-08
GO:0048567	6.861021310516947	1.3771418918767543e-07
GO:1904614	8.473805167236682	3.358882663114035e-09
GO:1900641	8.473805167236682	3.358882663114035e-09
GO:0070657	6.6045734475057065	2.485573170704386e-07
GO:0090161	5.217809440514281	6.056065441594604e-06
GO:1900265	8.473805167236682	3.358882663114035e-09
GO:1905640	8.473805167236682	3.358882663114035e-09
GO:0014846	5.467339124987451	3.409265903060745e-06
GO:0045698	8.473805167236682	3.358882663114035e-09
GO:0090446	8.473805167236682	3.358882663114035e-09
GO:1902075	4.51739659604085	3.0381093687866444e-05
GO:1905745	8.473805167236682	3.358882663114035e-09
GO:0070554	8.114773612406285	7.677616013010242e-09
GO:0071795	6.899447976553369	1.2605266253345856e-07
GO:1900837	8.473805167236682	3.358882663114035e-09
GO:1904755	7.570715180244739	2.687106130491228e-08
GO:0102045	8.69878852600695	2.000835913229501e-09
GO:0035038	6.598743903844983	2.519161997335526e-07
GO:1990455	8.415803608070267	3.838808006505121e-09
GO:0010437	7.8536904859926935	1.4005851392606506e-08
GO:0016475	8.473805167236682	3.358882663114035e-09
GO:0031538	6.216126592367498	6.079577620236403e-07
GO:2000995	8.473805167236682	3.358882663114035e-09
GO:0005452	4.204620012516642	6.242808132867366e-05
GO:0007612	4.596145923125074	2.5342769693195392e-05
GO:0002739	8.473805167236682	3.358882663114035e-09
GO:0051077	8.415803608070267	3.838808006505121e-09
GO:0019581	8.415803608070267	3.838808006505121e-09
GO:0008989	5.396024817533969	4.017678513764838e-06
GO:0006867	6.028200963963085	9.371282630088156e-07
GO:0048823	6.5873144420642005	2.586339650597807e-07
GO:0010092	5.46012546994549	3.4663669083336837e-06
GO:0043316	6.688475332225916	2.0489184244995612e-07
GO:0070765	4.9998291966937005	1.0003933664952346e-05
GO:2000946	8.473805167236682	3.358882663114035e-09
GO:2001228	6.741411407413714	1.8137966380815786e-07
GO:0072410	8.473805167236682	3.358882663114035e-09
GO:0140249	6.363215456937434	4.3329586354171047e-07
GO:0102256	8.221667271287288	6.0025077396885024e-09
GO:1902891	8.473805167236682	3.358882663114035e-09
GO:0060149	5.442800885873146	3.6074399801844733e-06
GO:0010887	5.898617322309022	1.262939881330877e-06
GO:0016034	4.971491323203363	1.0678461268905847e-05
GO:0052555	8.69878852600695	2.000835913229501e-09
GO:1902825	8.69878852600695	2.000835913229501e-09
GO:0061234	8.473805167236682	3.358882663114035e-09
GO:0140832	6.906396836508697	1.2405182662022906e-07
GO:0071474	4.96487164118665	1.0842473236532103e-05
GO:0050657	3.1804160915346085	0.0006600607498938652
GO:0019093	8.473805167236682	3.358882663114035e-09
GO:2001282	7.570715180244739	2.687106130491228e-08
GO:0020021	8.473805167236682	3.358882663114035e-09
GO:0004890	4.41361392475493	3.858211891480447e-05
GO:0047922	5.218350378829133	6.048526965692781e-06
GO:0070866	8.69878852600695	2.000835913229501e-09
GO:1904974	7.512713621078324	3.071046405204097e-08
GO:0030195	4.8423613982235105	1.437601779812807e-05
GO:0043940	6.3700014462807255	4.265780982154824e-07
GO:0047744	8.69878852600695	2.000835913229501e-09
GO:0033502	8.473805167236682	3.358882663114035e-09
GO:0034991	8.473805167236682	3.358882663114035e-09
GO:0015193	5.925733832642688	1.186495696545094e-06
GO:0018975	8.473805167236682	3.358882663114035e-09
GO:0033310	7.774835162900664	1.6794413315570172e-08
GO:0046980	7.443516020903645	3.601504643813102e-08
GO:0018348	8.69878852600695	2.000835913229501e-09
GO:1904656	8.473805167236682	3.358882663114035e-09
GO:0046458	6.733442477742439	1.8473854647127192e-07
GO:0047434	5.683848176214014	2.0708651701925336e-06
GO:0044662	8.69878852600695	2.000835913229501e-09
GO:0035699	8.473805167236682	3.358882663114035e-09
GO:1990930	6.8536904859926935	1.4005851392606507e-07
GO:0010809	8.473805167236682	3.358882663114035e-09
GO:1901279	8.473805167236682	3.358882663114035e-09
GO:0021608	8.473805167236682	3.358882663114035e-09
GO:0055042	8.69878852600695	2.000835913229501e-09
GO:0006236	8.473805167236682	3.358882663114035e-09
GO:0071188	8.415803608070267	3.838808006505121e-09
GO:0050929	6.757801823601883	1.746618984819298e-07
GO:1902010	6.391019796920233	4.064248022367982e-07
GO:0021779	6.861021310516947	1.3771418918767543e-07
GO:0047640	8.39775853034297	4.001671826459002e-09
GO:0140587	6.448368523698057	3.5614879255485114e-07
GO:2000810	5.5006773136369835	3.1573497033271925e-06
GO:0034972	6.5873144420642005	2.586339650597807e-07
GO:1901326	8.473805167236682	3.358882663114035e-09
